ticker,date,adj_close,ret_1d,log_ret_1d,Volume,filed,Assets,Liabilities,StockholdersEquity,Revenues,NetIncomeLoss,OperatingIncomeLoss,EarningsPerShareBasic,CommonStockSharesOutstanding,price_open,price_close,price_avg,price_min,price_max,price_volume
AMZN,2022-06-01,121.68399810791016,0.0122660429928727,0.012191424649069,127528000,2022-04-29,410767000000.0,,134001000000.0,,-3844000000.0,3669000000.0,-7.56,509000000.0,,,121.68399810791016,,,127528000
AMZN,2022-07-01,109.55999755859376,0.0315412720365126,0.031054064397665,73021200,2022-04-29,410767000000.0,,134001000000.0,,-3844000000.0,3669000000.0,-7.56,509000000.0,,,109.55999755859376,,,73021200
AMZN,2022-08-01,135.38999938964844,0.0032604850044939,0.0032551811488957,76846900,2022-07-29,419728000000.0,,131402000000.0,,-2028000000.0,3317000000.0,-0.2,10183000000.0,,,135.38999938964844,,,76846900
AMZN,2022-09-01,127.81999969482422,0.008282741023605,0.0082486273644621,56636100,2022-07-29,419728000000.0,,131402000000.0,,-2028000000.0,3317000000.0,-0.2,10183000000.0,,,127.81999969482422,,,56636100
AMZN,2022-10-03,115.87999725341795,0.0254867013576809,0.025167330486858,50941900,2022-07-29,419728000000.0,,131402000000.0,,-2028000000.0,3317000000.0,-0.2,10183000000.0,,,115.87999725341795,,,50941900
AMZN,2022-11-01,96.79000091552734,-0.0551542502071941,-0.0567335925439709,153370000,2022-10-28,428362000000.0,,137489000000.0,,2872000000.0,2525000000.0,0.28,10198000000.0,,,96.79000091552734,,,153370000
AMZN,2022-12-01,95.5,-0.0107727460706918,-0.0108311922290612,68488000,2022-10-28,428362000000.0,,137489000000.0,,2872000000.0,2525000000.0,0.28,10198000000.0,,,95.5,,,68488000
AMZN,2023-01-03,85.81999969482422,0.0216666630336217,0.0214352771640667,76706000,2022-10-28,428362000000.0,,137489000000.0,,2872000000.0,2525000000.0,0.28,10198000000.0,,,85.81999969482422,,,76706000
AMZN,2023-02-01,105.1500015258789,0.0195869710681486,0.0193976149644124,80450100,2022-10-28,428362000000.0,,137489000000.0,,2872000000.0,2525000000.0,0.28,10198000000.0,,,105.1500015258789,,,80450100
AMZN,2023-03-01,92.16999816894533,-0.0218614572280675,-0.0221039597040429,52299500,2023-02-03,462675000000.0,,146043000000.0,,-2722000000.0,12248000000.0,-0.27,10242000000.0,,,92.16999816894533,,,52299500
AMZN,2023-04-03,102.41000366210938,-0.008519675143944,-0.0085561750355607,41135700,2023-02-03,462675000000.0,,146043000000.0,,-2722000000.0,12248000000.0,-0.27,10242000000.0,,,102.41000366210938,,,41135700
AMZN,2023-05-01,102.0500030517578,-0.0322427121373291,-0.0327739588240648,74728100,2023-04-28,464378000000.0,,154526000000.0,,3172000000.0,4774000000.0,0.31,10258000000.0,,,102.0500030517578,,,74728100
AMZN,2023-06-01,122.7699966430664,0.0181621726551319,0.0179992106028232,54375100,2023-04-28,464378000000.0,,154526000000.0,,3172000000.0,4774000000.0,0.31,10258000000.0,,,122.7699966430664,,,54375100
AMZN,2023-07-03,130.22000122070312,-0.0010739443770555,-0.0010745214685311,28264800,2023-04-28,464378000000.0,,154526000000.0,,3172000000.0,4774000000.0,0.31,10258000000.0,,,130.22000122070312,,,28264800
AMZN,2023-08-01,131.69000244140625,-0.0148862233947109,-0.0149981352367788,42098500,2023-04-28,464378000000.0,,154526000000.0,,3172000000.0,4774000000.0,0.31,10258000000.0,,,131.69000244140625,,,42098500
AMZN,2023-09-01,138.1199951171875,0.0007970481467276,0.0007967306725371,40991500,2023-08-04,477607000000.0,,168602000000.0,,6750000000.0,7681000000.0,0.66,10313000000.0,,,138.1199951171875,,,40991500
AMZN,2023-10-02,129.4600067138672,0.0184078344613476,0.0182404611432404,48029700,2023-08-04,477607000000.0,,168602000000.0,,6750000000.0,7681000000.0,0.66,10313000000.0,,,129.4600067138672,,,48029700
AMZN,2023-11-01,137.0,0.0293786442985737,0.0289553622456975,61529400,2023-10-27,486883000000.0,,182973000000.0,,9879000000.0,11188000000.0,0.96,10330000000.0,,,137.0,,,61529400
AMZN,2023-12-01,147.02999877929688,0.0064344066326904,0.0064137942102232,39951800,2023-10-27,486883000000.0,,182973000000.0,,9879000000.0,11188000000.0,0.96,10330000000.0,,,147.02999877929688,,,39951800
AMZN,2024-01-02,149.92999267578125,-0.013228970207501,-0.0133172524874128,47339400,2023-10-27,486883000000.0,,182973000000.0,,9879000000.0,11188000000.0,0.96,10330000000.0,,,149.92999267578125,,,47339400
AMZN,2024-02-01,159.27999877929688,0.0262886721087716,0.0259490640063286,76542400,2023-10-27,486883000000.0,,182973000000.0,,9879000000.0,11188000000.0,0.96,10330000000.0,,,159.27999877929688,,,76542400
AMZN,2024-03-01,178.22000122070312,0.0082598255218362,0.0082258998484156,31981200,2024-02-02,527854000000.0,,201875000000.0,,30425000000.0,36852000000.0,2.95,10383000000.0,,,178.22000122070312,,,31981200
AMZN,2024-04-01,180.97000122070312,0.0032708522115514,0.0032655146102928,29174500,2024-02-02,527854000000.0,,201875000000.0,,30425000000.0,36852000000.0,2.95,10383000000.0,,,180.97000122070312,,,29174500
AMZN,2024-05-01,179.0,0.0228571428571429,0.0225998319172409,94645100,2024-05-01,530969000000.0,,216661000000.0,,10431000000.0,15307000000.0,1.0,10403000000.0,,,179.0,,,94645100
AMZN,2024-06-03,178.33999633789062,0.0107684984708347,0.0107109310985352,30786600,2024-05-01,530969000000.0,,216661000000.0,,10431000000.0,15307000000.0,1.0,10403000000.0,,,178.33999633789062,,,30786600
AMZN,2024-07-01,197.1999969482422,0.0204398289689116,0.0202337392255581,41192000,2024-05-01,530969000000.0,,216661000000.0,,10431000000.0,15307000000.0,1.0,10403000000.0,,,197.1999969482422,,,41192000
AMZN,2024-08-01,184.07000732421875,-0.0155631001701412,-0.0156854765783117,70435600,2024-05-01,530969000000.0,,216661000000.0,,10431000000.0,15307000000.0,1.0,10403000000.0,,,184.07000732421875,,,70435600
AMZN,2024-09-03,176.25,-0.0126050420168066,-0.0126851595273156,37817500,2024-08-02,554818000000.0,,236447000000.0,,13485000000.0,14672000000.0,1.29,10490000000.0,,,176.25,,,37817500
AMZN,2024-10-01,185.1300048828125,-0.0064401703238871,-0.0064609976901342,36044900,2024-08-02,554818000000.0,,236447000000.0,,13485000000.0,14672000000.0,1.29,10490000000.0,,,185.1300048828125,,,36044900
AMZN,2024-11-01,197.92999267578125,0.0618562186525604,0.0600185263212492,99687800,2024-11-01,584626000000.0,,259151000000.0,,15328000000.0,17411000000.0,1.46,10511000000.0,,,197.92999267578125,,,99687800
AMZN,2024-12-02,210.7100067138672,0.0135649013059699,0.0134737216686965,39523200,2024-11-01,584626000000.0,,259151000000.0,,15328000000.0,17411000000.0,1.46,10511000000.0,,,210.7100067138672,,,39523200
AMZN,2025-01-02,220.22000122070312,0.0037832254586069,0.0037760870596221,33956600,2024-11-01,584626000000.0,,259151000000.0,,15328000000.0,17411000000.0,1.46,10511000000.0,,,220.22000122070312,,,33956600
AMZN,2025-02-03,237.4199981689453,-0.0010938846972727,-0.0010944834258047,37285900,2024-11-01,584626000000.0,,259151000000.0,,15328000000.0,17411000000.0,1.46,10511000000.0,,,237.4199981689453,,,37285900
AMZN,2025-03-03,205.0200042724609,-0.0342000873779165,-0.0347985960147606,42948400,2025-02-07,624894000000.0,,285970000000.0,,59248000000.0,68593000000.0,5.66,10593000000.0,,,205.0200042724609,,,42948400
AMZN,2025-04-01,192.1699981689453,0.0100389136826171,0.0099888585095992,41267300,2025-02-07,624894000000.0,,285970000000.0,,59248000000.0,68593000000.0,5.66,10593000000.0,,,192.1699981689453,,,41267300
AMZN,2025-05-01,190.1999969482422,0.0313414967828049,0.0308603788840218,74266000,2025-02-07,624894000000.0,,285970000000.0,,59248000000.0,68593000000.0,5.66,10593000000.0,,,190.1999969482422,,,74266000
AMZN,2025-06-02,206.6499938964844,0.0079996070122998,0.0079677797803507,29113300,2025-05-02,643256000000.0,,305867000000.0,,17127000000.0,18405000000.0,1.62,10613000000.0,,,206.6499938964844,,,29113300
AMZN,2025-07-01,220.4600067138672,0.0048771927945465,0.0048653378201404,39256800,2025-05-02,643256000000.0,,305867000000.0,,17127000000.0,18405000000.0,1.62,10613000000.0,,,220.4600067138672,,,39256800
AMZN,2025-08-01,214.75,-0.0826961708593304,-0.0863165321149764,122258800,2025-08-01,682170000000.0,,333775000000.0,,18164000000.0,19171000000.0,1.71,10660000000.0,,,214.75,,,122258800
AMZN,2025-09-02,225.33999633789065,-0.0159825487428355,-0.0161116470697036,38843900,2025-08-01,682170000000.0,,333775000000.0,,18164000000.0,19171000000.0,1.71,10660000000.0,,,225.33999633789065,,,38843900
AMZN,2025-10-01,220.6300048828125,0.0048276063361811,0.0048159908131601,43933800,2025-08-01,682170000000.0,,333775000000.0,,18164000000.0,19171000000.0,1.71,10660000000.0,,,220.6300048828125,,,43933800
AMZN,2025-11-03,254.0,0.0400458550913633,0.0392648036152858,95997800,2025-10-31,727921000000.0,,369631000000.0,,21187000000.0,17422000000.0,1.98,10687000000.0,,,254.0,,,95997800
AMZN,2025-12-01,233.8800048828125,0.0028299616613276,0.0028259648585821,42904000,2025-10-31,727921000000.0,,369631000000.0,,21187000000.0,17422000000.0,1.98,10687000000.0,,,233.8800048828125,,,42904000
AMZN,2026-01-02,226.5,-0.0187159136432687,-0.0188932728004698,51456200,2025-10-31,727921000000.0,,369631000000.0,,21187000000.0,17422000000.0,1.98,10687000000.0,,,226.5,,,51456200
AMZN,2026-02-02,242.9600067138672,0.0152946243854319,0.0151788407039437,37546100,2025-10-31,727921000000.0,,369631000000.0,,21187000000.0,17422000000.0,1.98,10687000000.0,,,242.9600067138672,,,37546100
COIN,2022-01-03,251.0500030517578,-0.0035849796627481,-0.0035914211018996,3350900,2021-11-10,18454271000.0,13093774000.0,5360497000.0,1311908000.0,406100000.0,291808000.0,1.92,,,,251.0500030517578,,,3350900
COIN,2022-02-01,197.72999572753903,0.0398632767518314,0.0390892398493446,5159000,2021-11-10,18454271000.0,13093774000.0,5360497000.0,1311908000.0,406100000.0,291808000.0,1.92,,,,197.72999572753903,,,5159000
COIN,2022-03-01,196.1699981689453,0.0283063048463951,0.0279130845639742,7779200,2022-02-25,21274425000.0,14892736000.0,6381689000.0,7839444000.0,3624120000.0,3076570000.0,17.47,,,,196.1699981689453,,,7779200
COIN,2022-04-01,186.9600067138672,-0.0152743805286087,-0.0153922355270815,2975900,2022-02-25,21274425000.0,14892736000.0,6381689000.0,7839444000.0,3624120000.0,3076570000.0,17.47,,,,186.9600067138672,,,2975900
COIN,2022-05-02,121.33999633789062,0.0765681600879977,0.0737783522024605,6229400,2022-02-25,21274425000.0,14892736000.0,6381689000.0,7839444000.0,3624120000.0,3076570000.0,17.47,,,,121.33999633789062,,,6229400
COIN,2022-06-01,68.62999725341797,-0.1212548195355095,-0.129260320407733,14608500,2022-05-10,20895194000.0,14399101000.0,6496093000.0,1166436000.0,-429659000.0,-554463000.0,-1.98,,,,68.62999725341797,,,14608500
COIN,2022-07-01,49.040000915527344,0.042960451682219,0.0420632574495141,8556500,2022-05-10,20895194000.0,14399101000.0,6496093000.0,1166436000.0,-429659000.0,-554463000.0,-1.98,,,,49.040000915527344,,,8556500
COIN,2022-08-01,62.70000076293945,-0.0041295794999038,-0.0041381297607667,7361300,2022-05-10,20895194000.0,14399101000.0,6496093000.0,1166436000.0,-429659000.0,-554463000.0,-1.98,,,,62.70000076293945,,,7361300
COIN,2022-09-01,65.52999877929688,-0.0190120391383352,-0.0191950918043477,8046600,2022-08-09,105468243000.0,99654854000.0,5813389000.0,808325000.0,-1093654000.0,-1044389000.0,-4.95,,,,65.52999877929688,,,8046600
COIN,2022-10-03,65.94999694824219,0.0226391554168881,0.0223866929922143,10949200,2022-08-09,105468243000.0,99654854000.0,5813389000.0,808325000.0,-1093654000.0,-1044389000.0,-4.95,,,,65.94999694824219,,,10949200
COIN,2022-11-01,63.290000915527344,-0.0446792314637382,-0.0457081116135252,8238200,2022-08-09,105468243000.0,99654854000.0,5813389000.0,808325000.0,-1093654000.0,-1044389000.0,-4.95,,,,63.290000915527344,,,8238200
COIN,2022-12-01,45.27000045776367,-0.0100590222846558,-0.0101099561001023,11579400,2022-11-03,111168363000.0,105542048000.0,5626315000.0,590339000.0,-544635000.0,-556484000.0,-2.43,,,,45.27000045776367,,,11579400
COIN,2023-01-03,33.599998474121094,-0.0505792864198499,-0.0519032555548356,8514300,2022-11-03,111168363000.0,105542048000.0,5626315000.0,590339000.0,-544635000.0,-556484000.0,-2.43,,,,33.599998474121094,,,8514300
COIN,2023-02-01,65.69999694824219,0.1234609689213714,0.1164140714268462,18840800,2022-11-03,111168363000.0,105542048000.0,5626315000.0,590339000.0,-544635000.0,-556484000.0,-2.43,,,,65.69999694824219,,,18840800
COIN,2023-03-01,64.66999816894531,-0.0024680496311929,-0.0024711002861629,15827100,2023-02-21,89724873000.0,84270316000.0,5454557000.0,3194208000.0,-2624949000.0,-2710208000.0,-11.81,,,,64.66999816894531,,,15827100
COIN,2023-04-03,63.61000061035156,-0.0586058769033261,-0.0603933927617174,14040300,2023-02-21,89724873000.0,84270316000.0,5454557000.0,3194208000.0,-2624949000.0,-2710208000.0,-11.81,,,,63.61000061035156,,,14040300
COIN,2023-05-01,50.13999938964844,-0.0678565061118129,-0.0702685127483512,18437900,2023-02-21,89724873000.0,84270316000.0,5454557000.0,3194208000.0,-2624949000.0,-2710208000.0,-11.81,,,,50.13999938964844,,,18437900
COIN,2023-06-01,63.56999969482422,0.0220257060302329,0.0217866441366503,11729000,2023-05-04,139301859000.0,133626913000.0,5674946000.0,772529000.0,-78896000.0,-123875000.0,-0.34,,,,63.56999969482422,,,11729000
COIN,2023-07-03,79.93000030517578,0.117120851097044,0.1107547068014059,19891700,2023-05-04,139301859000.0,133626913000.0,5674946000.0,772529000.0,-78896000.0,-123875000.0,-0.34,,,,79.93000030517578,,,19891700
