date,ticker,adj_close,ret_1d,log_ret_1d,Volume,filed,Assets,Liabilities,StockholdersEquity,Revenues,NetIncomeLoss,OperatingIncomeLoss,EarningsPerShareBasic,CommonStockSharesOutstanding
2025-07-30,GOOG,197.13507080078125,0.0051418485789778,0.0051286744159766,21150500,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-07-31,GOOG,192.5621337890625,-0.023196973492048,-0.0234702577998279,27852000,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-08-01,GOOG,189.65663146972656,-0.0150886483347691,-0.0152036401695493,21236700,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-08-04,GOOG,195.4476776123047,0.0305343720264403,0.0300774754999717,23386000,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-08-05,GOOG,195.01834106445312,-0.0021966827802538,-0.0021990990270059,19010200,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-08-06,GOOG,196.61587524414065,0.0081917124869785,0.0081583425244734,15383700,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-08-07,GOOG,196.97531127929688,0.0018281129878749,0.0018264440230547,14660600,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-08-08,GOOG,201.7778778076172,0.0243815658781247,0.0240890801384902,24379900,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-08-11,GOOG,201.318603515625,-0.0022761379839175,-0.0022787323234425,16690200,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-08-12,GOOG,203.84469604492188,0.0125477352076943,0.0124696647713674,19854000,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-08-13,GOOG,202.7164306640625,-0.0055349263569297,-0.0055503008190729,19573000,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-08-14,GOOG,203.50521850585932,0.0038910898303257,0.0038835391209461,17777100,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-08-15,GOOG,204.59353637695312,0.0053478622272402,0.0053336131907201,21111400,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-08-18,GOOG,203.97447204589844,-0.0030258254586992,-0.0030304125239954,13000200,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-08-19,GOOG,202.17727661132807,-0.0088108841098799,-0.0088499294678885,13476600,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-08-20,GOOG,199.8808135986328,-0.0113586603360478,-0.0114236626129814,13971700,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-08-21,GOOG,200.3101501464844,0.0021479627790275,0.0021456592050484,11768900,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-08-22,GOOG,206.40074157714844,0.0304058053284372,0.0299527104053003,25723700,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-08-25,GOOG,208.8369598388672,0.0118033406425923,0.0117342245529842,22788800,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-08-26,GOOG,207.6288299560547,-0.0057850386432778,-0.005801836795967,23051000,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-08-27,GOOG,207.8884429931641,0.0012503708524695,0.001249589789846,15249000,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-08-28,GOOG,212.0419921875,0.0199797022601804,0.019782727353256,20915700,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-08-29,GOOG,213.20021057128903,0.0054622123280414,0.0054473485477997,24682200,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-09-02,GOOG,211.66261291503903,-0.0072119893884244,-0.0072381215027176,28900100,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-09-03,GOOG,230.7430877685547,0.0901457021187512,0.08631135897637,72250300,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-09-04,GOOG,232.30067443847656,0.0067503069538716,0.0067276256452048,32196000,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-09-05,GOOG,234.80679321289065,0.0107882544055111,0.0107304763669516,26127700,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-09-08,GOOG,234.00732421875,-0.0034047949942223,-0.0034106044992293,23128800,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-09-09,GOOG,239.78355407714844,0.0246839703743582,0.0243842434635071,22854800,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-09-10,GOOG,239.4037933349609,-0.0015837647567161,-0.0015850202378848,19990100,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-09-11,GOOG,240.6230010986328,0.0050926835648175,0.0050797597113648,21308600,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-09-12,GOOG,241.22262573242188,0.0024919672311096,0.0024888674294373,14536600,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-09-15,GOOG,251.5958404541016,0.043002660675729,0.0421037269988226,29935200,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-09-16,GOOG,251.25607299804688,-0.0013504494169755,-0.0013513620955662,24493500,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-09-17,GOOG,249.6871032714844,-0.006244504691334,-0.0062640831585294,20491300,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-09-18,GOOG,252.1654815673828,0.009925936355646,0.0098769978234227,21166400,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-09-19,GOOG,255.07357788085932,0.0115324916614307,0.0114664993652471,41616800,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-09-22,GOOG,252.71511840820312,-0.0092461927740623,-0.0092892041474013,20079000,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-09-23,GOOG,252.1754608154297,-0.0021354384975961,-0.0021377217975281,17521100,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-09-24,GOOG,247.6684112548828,-0.017872673042702,-0.0180343181802673,16958500,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-09-25,GOOG,246.40924072265625,-0.0050840982337901,-0.0050970662336116,17379800,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-09-26,GOOG,247.01882934570312,0.0024738870233076,0.0024708320022861,16594600,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-09-29,GOOG,244.2006683349609,-0.0114086890388351,-0.0114742673840307,23157200,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-09-30,GOOG,243.3912048339844,-0.0033147472793407,-0.0033202532246821,22541200,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-10-01,GOOG,245.37989807128903,0.0081707686958578,0.0081375686890971,23967700,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-10-02,GOOG,246.26931762695312,0.0036246634816259,0.0036181102197537,20657500,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-10-03,GOOG,246.289306640625,8.11672922331752e-05,8.1163998346747e-05,19941400,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-10-06,GOOG,251.34600830078125,0.0205315518124982,0.0203236207834399,18309000,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-10-07,GOOG,246.9688720703125,-0.0174147831511639,-0.0175682042937634,13811200,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-10-08,GOOG,245.29995727539065,-0.0067575916791923,-0.006780527587912,14136500,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-10-09,GOOG,242.0520782470703,-0.0132404386221479,-0.0133288747188577,19375700,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-10-10,GOOG,237.3351593017578,-0.0194872069658406,-0.0196795859712314,22449100,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-10-13,GOOG,244.48048400878903,0.0301064735964651,0.0296621693227361,12465000,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-10-14,GOOG,246.02947998046875,0.006335867576342,0.0063158803472357,17705400,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-10-15,GOOG,251.5458831787109,0.0224217162865201,0.0221740449148921,16048100,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-10-16,GOOG,251.7157745361328,0.0006753891388522,0.0006751611662488,18946000,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-10-17,GOOG,253.62451171875,0.0075829064989456,0.0075543007820982,17653800,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-10-20,GOOG,256.8524169921875,0.012727102958475,0.0126467940654953,13726800,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-10-21,GOOG,251.17611694335932,-0.0220994612988235,-0.0223473127885337,27836400,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-10-22,GOOG,252.36534118652344,0.0047346230909057,0.0047234500159854,19650200,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-10-23,GOOG,253.56455993652344,0.0047519153952033,0.0047406606854443,13241300,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-10-24,GOOG,260.34014892578125,0.0267213564504202,0.0263705761685061,18406000,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
2025-10-27,GOOG,269.7539978027344,0.0361598044550433,0.0355213833462486,22987700,2025-07-24,502053000000.0,139137000000.0,362916000000.0,96428000000.0,28196000000.0,31271000000.0,2.33,12104000000.0
