date,AAPL,AMZN,COIN,GOOG,MSFT,NFLX,NIO,TSLA
2022-10-18,141.37905883789062,116.36000061035156,66.20999908447266,100.63522338867188,232.27627563476562,24.086000442504883,12.210000038146973,220.19000244140625
2022-10-19,141.48724365234375,115.06999969482422,63.189998626708984,99.54341888427734,230.30899047851562,27.238000869750977,10.920000076293945,222.0399932861328
2022-10-20,141.0249786376953,115.25,63.59000015258789,99.78162384033203,229.98760986328125,26.81599998474121,10.970000267028809,207.27999877929688
2022-10-21,144.8409881591797,119.31999969482422,66.37999725341797,100.72454833984375,235.80178833007812,28.957000732421875,11.210000038146973,214.44000244140625
2022-10-24,146.9850311279297,119.81999969482422,66.38999938964844,102.20345306396484,240.7979278564453,28.2450008392334,9.449999809265137,211.25
2022-10-25,149.82737731933594,120.5999984741211,75.05000305175781,104.14886474609375,244.1189422607422,29.101999282836914,10.630000114440918,222.4199981689453
2022-10-26,146.8866729736328,115.66000366210938,73.80999755859375,94.11412048339844,225.2836456298828,29.86199951171875,10.8100004196167,224.63999938964844
2022-10-27,142.4117431640625,110.95999908447266,72.47000122070312,91.91065216064453,220.83290100097656,29.694000244140625,9.979999542236328,225.08999633789062
2022-10-28,153.17129516601562,103.41000366210938,72.06999969482422,95.86102294921875,229.7148895263672,29.57200050354004,9.6899995803833,228.52000427246094
2022-10-31,150.8108673095703,102.44000244140625,66.25,93.955322265625,226.072509765625,29.187999725341797,9.670000076293945,227.5399932861328
2022-11-01,148.16525268554688,96.79000091552734,63.290000915527344,89.8262939453125,222.2158660888672,28.674999237060547,9.710000038146973,227.82000732421875
2022-11-02,142.63792419433594,92.12000274658203,60.709999084472656,86.42182922363281,214.3563995361328,27.299999237060547,9.489999771118164,214.97999572753906
2022-11-03,136.58937072753906,89.30000305175781,55.79999923706055,82.86847686767578,208.6591033935547,26.9060001373291,9.9399995803833,215.30999755859375
2022-11-04,136.32339477539062,90.9800033569336,58.81999969482422,86.05457305908203,215.61276245117188,26.07900047302246,11.680000305175781,207.47000122070312
2022-11-07,136.85536193847656,90.52999877929688,56.970001220703125,87.99005889892578,221.9236602783203,25.860000610351562,10.979999542236328,197.0800018310547
2022-11-08,137.42674255371094,89.9800033569336,50.83000183105469,88.24813079833984,222.89756774902344,26.34600067138672,10.5600004196167,191.3000030517578
2022-11-09,132.8655548095703,86.13999938964844,45.97999954223633,86.7493667602539,218.6513214111328,25.465999603271484,9.25,177.58999633789062
2022-11-10,144.6871795654297,96.62999725341797,50.91999816894531,93.46896362304688,236.63934326171875,27.496999740600586,10.34000015258789,190.72000122070312
2022-11-11,147.47515869140625,100.79000091552734,57.459999084472656,96.0099105834961,240.66159057617188,29.01300048828125,11.5600004196167,195.97000122070312
2022-11-14,146.07626342773438,98.48999786376953,53.220001220703125,95.31512451171875,235.24667358398438,29.927000045776367,11.170000076293945,190.9499969482422
2022-11-15,147.81011962890625,98.94000244140625,55.529998779296875,97.98509979248047,235.65570068359375,31.020000457763672,11.510000228881836,194.4199981689453
2022-11-16,146.57867431640625,97.12000274658203,48.83000183105469,98.2530746459961,236.08543395996094,30.601999282836914,10.529999732971191,186.9199981689453
2022-11-17,148.48001098632812,94.8499984741211,48.790000915527344,97.76673126220703,236.0365753173828,29.527999877929688,10.670000076293945,183.1699981689453
2022-11-18,149.0415496826172,94.13999938964844,45.2599983215332,97.07194519042969,235.58734130859375,28.79800033569336,10.470000267028809,180.19000244140625
2022-11-21,145.81024169921875,92.45999908447266,41.22999954223633,95.11661529541016,236.39797973632812,28.5049991607666,10.020000457763672,167.8699951171875
2022-11-22,147.9480438232422,93.19999694824219,43.38999938964844,96.60543823242188,239.3083953857422,28.66900062561035,10.010000228881836,169.91000366210938
2022-11-23,148.82481384277344,94.12999725341797,45.56999969482422,98.0843505859375,241.79884338378906,29.149999618530273,10.5600004196167,183.1999969482422
2022-11-25,145.90878295898438,93.41000366210938,44.279998779296875,96.87342834472656,241.7109832763672,28.554000854492188,10.170000076293945,182.86000061035156
2022-11-28,142.07659912109375,93.94999694824219,42.5099983215332,95.53348541259766,236.11476135253906,28.117000579833984,10.119999885559082,182.9199981689453
2022-11-29,139.0719451904297,92.41999816894531,43.11000061035156,94.7295150756836,234.7181396484375,28.09600067138672,10.5,180.8300018310547
2022-11-30,145.82998657226562,96.54000091552734,45.72999954223633,100.69477844238281,249.18234252929688,30.55299949645996,12.779999732971191,194.6999969482422
2022-12-01,146.10580444335938,95.5,45.27000045776367,100.52603912353516,248.74281311035156,31.69499969482422,12.09000015258789,194.6999969482422
2022-12-02,145.61325073242188,94.12999725341797,47.66999816894531,100.07939147949219,249.0651092529297,32.04100036621094,13.130000114440918,194.86000061035156
2022-12-05,144.4508056640625,91.01000213623047,46.0,99.12654113769531,244.357666015625,31.259000778198242,12.800000190734863,182.4499969482422
2022-12-06,140.78607177734375,88.25,42.40999984741211,96.58557891845703,239.39627075195312,30.555999755859375,13.239999771118164,179.82000732421875
2022-12-07,138.84536743164062,88.45999908447266,41.2599983215332,94.4416732788086,238.66380310058594,30.841999053955078,12.579999923706055,174.0399932861328
2022-12-08,140.52993774414062,90.3499984741211,42.810001373291016,93.25060272216797,241.62301635742188,31.025999069213867,13.40999984741211,173.44000244140625
2022-12-09,140.04722595214844,89.08999633789062,40.2400016784668,92.37715911865234,239.68927001953125,32.000999450683594,12.630000114440918,179.0500030517578
2022-12-12,142.3426055908203,90.55000305175781,42.599998474121094,92.86349487304688,246.6136932373047,31.51799964904785,12.489999771118164,167.82000732421875
2022-12-13,143.30801391601562,92.48999786376953,38.689998626708984,95.13645935058594,250.92076110839844,32.034000396728516,12.3100004196167,160.9499969482422
2022-12-14,141.08160400390625,91.58000183105469,40.189998626708984,94.60047912597656,251.21376037597656,31.783000946044922,12.100000381469727,156.8000030517578
2022-12-15,134.47134399414062,88.44999694824219,37.97999954223633,90.52108001708984,243.1954803466797,29.041000366210938,11.880000114440918,157.6699981689453
2022-12-16,132.5109100341797,87.86000061035156,36.599998474121094,90.18360137939453,238.97633361816406,29.070999145507812,11.600000381469727,150.22999572753906
2022-12-19,130.40272521972656,84.91999816894531,35.16999816894531,88.48633575439453,234.83534240722656,28.829999923706055,11.0600004196167,149.8699951171875
2022-12-20,130.33375549316406,85.19000244140625,34.970001220703125,88.96276092529297,236.15382385253906,28.819000244140625,11.09000015258789,137.8000030517578
2022-12-21,133.43692016601562,86.7699966430664,35.150001525878906,89.57815551757812,238.72238159179688,29.79599952697754,11.609999656677246,137.57000732421875
2022-12-22,130.2647705078125,83.79000091552734,34.59000015258789,87.60296630859375,232.62811279296875,29.774999618530273,11.289999961853027,125.3499984741211
2022-12-23,129.9003143310547,85.25,35.4900016784668,89.14142608642578,233.15550231933594,29.496000289916992,10.970000267028809,123.1500015258789
2022-12-27,128.0974884033203,83.04000091552734,32.650001525878906,87.27540588378906,231.4268341064453,28.41699981689453,10.0600004196167,109.0999984741211
2022-12-28,124.16679382324219,81.81999969482422,32.529998779296875,85.81637573242188,229.05357360839844,27.687999725341797,9.800000190734863,112.70999908447266
2022-12-29,127.6837158203125,84.18000030517578,34.779998779296875,88.2878189086914,235.3822479248047,29.11199951171875,9.989999771118164,121.81999969482422
2022-12-30,127.99896240234375,84.0,35.38999938964844,88.06946563720703,234.22003173828125,29.488000869750977,9.75,123.18000030517578
2023-01-03,123.21119689941406,85.81999969482422,33.599998474121094,89.03223419189453,233.98565673828125,29.4950008392334,9.630000114440918,108.0999984741211
2023-01-04,124.48202514648438,85.13999938964844,37.70000076293945,88.04961395263672,223.75038146972656,30.94099998474121,10.630000114440918,113.63999938964844
2023-01-05,123.16194152832031,83.12000274658203,33.529998779296875,86.1240463256836,217.11891174316406,30.969999313354492,10.859999656677246,110.33999633789062
2023-01-06,127.69357299804688,86.08000183105469,33.2599983215332,87.50370025634766,219.677734375,31.55500030517578,10.369999885559082,113.05999755859375
2023-01-09,128.21568298339844,87.36000061035156,38.27000045776367,88.13894653320312,221.81655883789062,31.517000198364258,10.760000228881836,119.7699966430664
2023-01-10,128.78709411621094,89.87000274658203,43.22999954223633,88.57566833496094,223.5062255859375,32.75400161743164,11.239999771118164,118.8499984741211
2023-01-11,131.50607299804688,95.08999633789062,43.790000915527344,91.57319641113281,230.26461791992188,32.72600173950195,11.510000228881836,123.22000122070312
2023-01-12,131.42723083496094,95.2699966430664,47.54999923706055,91.22579193115234,232.94061279296875,33.01300048828125,11.8100004196167,123.55999755859375
2023-01-13,132.75718688964844,98.12000274658203,49.97999954223633,92.10917663574219,233.64381408691406,33.28200149536133,11.800000190734863,122.4000015258789
2023-01-17,133.91966247558594,96.05000305175781,54.13999938964844,91.47393798828125,234.73764038085938,32.62200164794922,11.40999984741211,131.49000549316406
2023-01-18,133.20050048828125,95.45999908447266,50.209999084472656,91.09676361083984,230.3036346435547,32.632999420166016,11.010000228881836,128.77999877929688
2023-01-19,133.25961303710938,93.68000030517578,49.41999816894531,93.21090698242188,226.5142822265625,31.577999114990234,10.770000457763672,127.16999816894531
2023-01-20,135.82095336914062,97.25,55.15999984741211,98.54092407226562,234.61070251464844,34.25,11.069999694824219,133.4199981689453
2023-01-23,139.01284790039062,97.5199966430664,55.959999084472656,100.45655822753906,236.9155731201172,35.742000579833984,12.0600004196167,143.75
2023-01-24,140.41171264648438,96.31999969482422,53.560001373291016,98.47145080566406,236.38819885253906,36.382999420166016,11.680000305175781,143.88999938964844
2023-01-25,139.75169372558594,97.18000030517578,52.7599983215332,96.0099105834961,234.99159240722656,36.79600143432617,11.630000114440918,144.42999267578125
2023-01-26,141.8204803466797,99.22000122070312,53.02000045776367,98.42182159423828,242.2090301513672,36.48699951171875,12.170000076293945,160.27000427246094
2023-01-27,143.7611846923828,102.23999786376953,61.369998931884766,99.96027374267578,242.36529541015625,36.07699966430664,12.710000038146973,177.89999389648438
2023-01-30,140.8747100830078,100.55000305175781,56.15999984741211,97.2208251953125,237.0425567626953,35.31100082397461,12.020000457763672,166.66000366210938
2023-01-31,142.1455535888672,103.12999725341797,58.47999954223633,99.12654113769531,242.02345275878906,35.38600158691406,12.069999694824219,173.22000122070312
2023-02-01,143.26861572265625,105.1500015258789,65.69999694824219,100.67491912841797,246.84811401367188,36.19900131225586,12.100000381469727,181.41000366210938
2023-02-02,148.57850646972656,112.91000366210938,81.45999908447266,107.99005889892578,258.42144775390625,36.68899917602539,11.960000038146973,188.27000427246094
2023-02-03,152.2038116455078,103.38999938964844,74.62999725341797,104.43670654296875,252.31736755371094,36.59000015258789,11.1899995803833,189.97999572753906
2023-02-06,149.4749755859375,102.18000030517578,74.58999633789062,102.6997299194336,250.7742462158203,36.14799880981445,10.930000305175781,194.75999450683594
2023-02-07,152.3516082763672,102.11000061035156,71.41999816894531,107.23572540283203,261.312255859375,36.29499816894531,10.920000076293945,196.80999755859375
2023-02-08,149.66217041015625,100.05000305175781,69.44000244140625,99.25556945800781,260.50164794921875,36.68299865722656,10.649999618530273,201.2899932861328
2023-02-09,148.6277618408203,98.23999786376953,59.630001068115234,94.74935913085938,257.46429443359375,36.25,10.470000267028809,207.32000732421875
2023-02-10,148.99282836914062,97.61000061035156,57.09000015258789,94.1538314819336,256.9564514160156,34.736000061035156,10.3100004196167,196.88999938964844
2023-02-13,151.794921875,99.54000091552734,56.400001525878906,94.29279327392578,264.9844970703125,35.856998443603516,10.3100004196167,194.63999938964844
2023-02-14,151.15357971191406,99.69999694824219,59.029998779296875,94.2431640625,265.814697265625,35.99599838256836,10.3100004196167,209.25
2023-02-15,153.255126953125,101.16000366210938,69.33999633789062,96.37715148925781,263.6900329589844,36.141998291015625,10.5,214.24000549316406
2023-02-16,151.65676879882812,98.1500015258789,65.58999633789062,95.06697082519531,256.66986083984375,35.07099914550781,10.1899995803833,202.0399932861328
2023-02-17,150.5122528076172,97.19999694824219,65.19999694824219,93.88583374023438,252.6654052734375,34.79600143432617,10.1899995803833,208.30999755859375
2023-02-21,146.49661254882812,94.58000183105469,62.06999969482422,91.36475372314453,247.38807678222656,33.75,10.029999732971191,197.3699951171875
2023-02-22,146.9208984375,95.79000091552734,61.18000030517578,91.11661529541016,246.25230407714844,33.487998962402344,10.180000305175781,200.86000061035156
2023-02-23,147.40432739257812,95.81999969482422,62.36000061035156,90.39203643798828,249.44415283203125,32.3650016784668,9.789999961853027,202.07000732421875
2023-02-24,144.7502899169922,93.5,58.439998626708984,88.68484497070312,244.01019287109375,31.71500015258789,9.300000190734863,196.8800048828125
2023-02-27,145.94412231445312,93.76000213623047,58.959999084472656,89.42926025390625,244.9305419921875,32.303001403808594,9.329999923706055,207.6300048828125
2023-02-28,145.44090270996094,94.2300033569336,64.83000183105469,89.62776947021484,244.2060089111328,32.2130012512207,9.390000343322754,205.7100067138672
2023-03-01,143.36898803710938,92.16999816894531,64.66999816894531,89.83621215820312,241.1218719482422,31.347999572753906,8.829999923706055,202.77000427246094
2023-03-02,143.96096801757812,92.12999725341797,63.70000076293945,91.62281036376953,245.86065673828125,31.187999725341797,9.09000015258789,190.89999389648438
2023-03-03,149.01255798339844,94.9000015258789,64.51000213623047,93.3200912475586,249.95330810546875,31.51799964904785,9.569999694824219,197.7899932861328
2023-03-06,151.77513122558594,93.75,62.77000045776367,94.86847686767578,251.50025939941406,31.202999114990234,9.3100004196167,193.80999755859375
2023-03-07,149.57493591308594,93.55000305175781,61.88999938964844,93.46896362304688,248.837158203125,30.847000122070312,8.970000267028809,187.7100067138672
2023-03-08,150.82797241210938,93.91999816894531,63.0099983215332,93.94538116455078,248.3965301513672,31.179000854492188,9.180000305175781,182.0
2023-03-09,148.5784149169922,92.25,58.09000015258789,91.97020721435547,247.04542541503906,29.777999877929688,8.789999961853027,172.9199981689453
2023-03-10,146.51634216308594,90.7300033569336,53.439998626708984,90.3324966430664,243.3933563232422,29.275999069213867,8.510000228881836,173.44000244140625
2023-03-13,148.46005249023438,92.43000030517578,59.16999816894531,90.97765350341797,248.6119384765625,29.35099983215332,8.550000190734863,174.47999572753906
2023-03-14,150.5517578125,94.87999725341797,62.650001525878906,93.54838562011719,255.33836364746094,29.493999481201172,8.420000076293945,183.25999450683594
2023-03-15,150.94638061523438,96.19999694824219,64.47000122070312,95.83125305175781,259.8911437988281,30.378999710083008,8.25,180.4499969482422
2023-03-16,153.76817321777344,100.04000091552734,67.77999877929688,100.3176040649414,270.42620849609375,31.006000518798828,8.5,184.1300048828125
2023-03-17,152.9295196533203,98.94999694824219,74.9800033569336,101.69725036621094,273.58868408203125,30.350000381469727,8.260000228881836,180.1300048828125
2023-03-20,155.29747009277344,97.70999908447266,75.13999938964844,101.17119598388672,266.5391845703125,30.51300048828125,8.75,183.25
2023-03-21,157.15235900878906,100.61000061035156,83.98999786376953,105.05208587646484,268.0567626953125,30.57900047302246,9.270000457763672,197.5800018310547
2023-03-22,155.72171020507812,98.69999694824219,77.13999938964844,103.44415283203125,266.597900390625,29.389999389648438,9.09000015258789,191.14999389648438
2023-03-23,156.8070068359375,98.70999908447266,66.30000305175781,105.4689712524414,271.85565185546875,32.0369987487793,9.270000457763672,192.22000122070312
2023-03-24,158.1094207763672,98.12999725341797,67.83000183105469,105.27043914794922,274.7048034667969,32.8390007019043,9.069999694824219,190.41000366210938
2023-03-27,156.16571044921875,98.04000091552734,62.540000915527344,102.29279327392578,270.6023864746094,32.76599884033203,8.930000305175781,191.80999755859375
2023-03-28,155.54412841796875,97.23999786376953,63.040000915527344,100.60543823242188,269.47650146484375,32.35200119018555,9.199999809265137,189.19000244140625
2023-03-29,158.62246704101562,100.25,65.30000305175781,101.14141845703125,274.64605712890625,33.202999114990234,9.829999923706055,193.8800048828125
2023-03-30,160.1912078857422,102.0,64.16000366210938,100.56574249267578,278.112060546875,33.84299850463867,10.460000038146973,195.27999877929688
2023-03-31,162.697265625,103.29000091552734,67.56999969482422,103.22579193115234,282.27325439453125,34.54800033569336,10.510000228881836,207.4600067138672
2023-04-03,163.9503173828125,102.41000366210938,63.61000061035156,104.12901306152344,281.22564697265625,34.827999114990234,9.800000190734863,194.77000427246094
2023-04-04,163.4175262451172,103.94999694824219,62.540000915527344,104.33744812011719,281.17669677734375,34.67499923706055,9.210000038146973,192.5800018310547
2023-04-05,161.57252502441406,101.0999984741211,60.779998779296875,104.16871643066406,278.3960266113281,34.23500061035156,8.960000038146973,185.52000427246094
2023-04-06,162.46051025390625,102.05999755859375,61.439998626708984,108.08931732177734,285.5043029785156,33.93299865722656,9.010000228881836,185.05999755859375
2023-04-10,159.8656005859375,102.16999816894531,66.12999725341797,106.15382385253906,283.34051513671875,33.89899826049805,9.050000190734863,184.50999450683594
2023-04-11,158.6520233154297,99.91999816894531,70.19000244140625,105.33000946044922,276.9175720214844,33.82099914550781,9.520000457763672,186.7899932861328
2023-04-12,157.96142578125,97.83000183105469,67.83999633789062,104.43670654296875,277.56378173828125,33.10300064086914,9.010000228881836,180.5399932861328
2023-04-13,163.34848022460938,102.4000015258789,68.94999694824219,107.38459777832031,283.7810974121094,34.61899948120117,9.100000381469727,185.89999389648438
2023-04-14,163.00315856933594,102.51000213623047,69.91000366210938,108.64513397216797,280.1584167480469,33.862998962402344,9.270000457763672,185.0
2023-04-17,163.02285766601562,102.73999786376953,67.72000122070312,105.62776947021484,282.7627868652344,33.27199935913086,9.829999923706055,187.0399932861328
2023-04-18,164.24632263183594,102.30000305175781,67.26000213623047,104.33744812011719,282.3417663574219,33.369998931884766,9.470000267028809,184.30999755859375
2023-04-19,165.39083862304688,104.30000305175781,64.44000244140625,104.23818969726562,282.42010498046875,32.3120002746582,8.789999961853027,180.58999633789062
2023-04-20,164.4238739013672,103.80999755859375,60.5,105.11164093017578,280.1290283203125,32.53499984741211,8.279999732971191,162.99000549316406
2023-04-21,162.81568908691406,106.95999908447266,59.040000915527344,105.12158203125,279.7863464355469,32.79800033569336,8.329999923706055,165.0800018310547
2023-04-24,163.1215362548828,106.20999908447266,54.75,105.98509216308594,275.8797302246094,32.902000427246094,8.289999961853027,162.5500030517578
2023-04-25,161.58238220214844,102.56999969482422,55.54999923706055,103.83124542236328,269.66253662109375,32.255001068115234,7.900000095367432,160.6699981689453
2023-04-26,161.57252502441406,104.9800033569336,53.88999938964844,103.67243957519531,289.1954345703125,32.1150016784668,7.679999828338623,153.75
2023-04-27,166.16036987304688,109.81999969482422,54.16999816894531,107.56326293945312,298.4576721191406,32.584999084472656,7.96999979019165,160.19000244140625
2023-04-28,167.4134063720703,105.44999694824219,53.790000915527344,107.41438293457031,300.8369140625,32.99300003051758,7.869999885559082,164.30999755859375
2023-05-01,167.32461547851562,102.05000305175781,50.13999938964844,106.9081802368164,299.1724853515625,32.4119987487793,7.809999942779541,161.8300018310547
2023-05-02,166.28866577148438,103.62999725341797,51.31999969482422,105.19105529785156,299.0255126953125,31.7549991607666,7.449999809265137,160.30999755859375
2023-05-03,165.21324157714844,103.6500015258789,48.4900016784668,105.33000946044922,298.03668212890625,31.93000030517578,7.639999866485596,160.61000061035156
2023-05-04,163.57537841796875,104.0,49.220001220703125,104.42677307128906,299.0255126953125,32.077999114990234,8.0600004196167,161.1999969482422
2023-05-05,171.25148010253906,105.66000366210938,58.2400016784668,105.42430114746094,304.156005859375,32.2760009765625,8.149999618530273,170.05999755859375
2023-05-08,171.1824188232422,105.83000183105469,58.099998474121094,107.43421173095703,302.19781494140625,33.12099838256836,8.270000457763672,171.7899932861328
2023-05-09,169.4755096435547,106.62000274658203,60.209999084472656,107.136474609375,300.5823669433594,33.2140007019043,8.15999984741211,169.14999389648438
2023-05-10,171.24160766601562,110.19000244140625,62.63999938964844,111.44414520263672,305.7813415527344,33.54199981689453,8.130000114440918,168.5399932861328
2023-05-11,171.42906188964844,112.18000030517578,60.349998474121094,116.02976989746094,303.6273193359375,34.47600173950195,8.449999809265137,172.0800018310547
2023-05-12,170.50033569335938,110.26000213623047,57.34000015258789,117.04216003417969,302.5111389160156,33.98899841308594,7.949999809265137,167.97999572753906
2023-05-15,170.00634765625,111.19999694824219,60.77000045776367,116.08931732177734,302.9908752441406,33.5890007019043,8.25,166.35000610351562
2023-05-16,170.00634765625,113.4000015258789,57.880001068115234,119.19600677490234,305.2232360839844,33.375,7.909999847412109,166.52000427246094
2023-05-17,170.61891174316406,115.5,61.040000915527344,120.57566833496094,308.1080627441406,33.99599838256836,8.029999732971191,173.86000061035156
2023-05-18,172.95062255859375,118.1500015258789,60.2599983215332,122.60047912597656,312.5432434082031,37.12900161743164,7.820000171661377,176.88999938964844
2023-05-19,173.0592803955078,116.25,56.779998779296875,122.33248138427734,312.36663818359375,36.5359992980957,8.069999694824219,180.13999938964844
2023-05-22,172.1107940673828,115.01000213623047,61.06999969482422,124.9329833984375,315.1532897949219,36.30099868774414,8.789999961853027,188.8699951171875
2023-05-23,169.50242614746094,114.98999786376953,59.099998474121094,122.3721923828125,309.3445129394531,35.5989990234375,8.75,185.77000427246094
2023-05-24,169.77908325195312,116.75,58.36000061035156,120.7344741821289,307.9609069824219,36.48500061035156,7.920000076293945,182.89999389648438
2023-05-25,170.91529846191406,115.0,56.869998931884766,123.42430114746094,319.8044128417969,35.900001525878906,7.539999961853027,184.47000122070312
2023-05-26,173.3260040283203,120.11000061035156,56.91999816894531,124.49625396728516,326.64361572265625,37.88800048828125,7.699999809265137,193.1699981689453
2023-05-30,175.173583984375,121.66000366210938,61.16999816894531,123.71214294433594,324.9951477050781,39.29800033569336,7.409999847412109,201.16000366210938
2023-05-31,175.12423706054688,120.58000183105469,62.20000076293945,122.45159912109375,322.2280578613281,39.52299880981445,7.53000020980835,203.92999267578125
2023-06-01,177.93014526367188,122.7699966430664,63.56999969482422,123.44414520263672,326.33941650390625,40.3129997253418,7.539999961853027,207.52000427246094
2023-06-02,178.7798309326172,124.25,64.55000305175781,124.2977523803711,329.1065368652344,40.047000885009766,7.559999942779541,213.97000122070312
2023-06-05,177.42630004882812,125.30000305175781,58.709999084472656,125.68732452392578,329.6363830566406,40.354000091552734,7.670000076293945,217.61000061035156
2023-06-06,177.06069946289062,126.61000061035156,51.61000061035156,126.95780181884766,327.4187927246094,39.92900085449219,7.880000114440918,221.30999755859375
2023-06-07,175.6873779296875,121.2300033569336,53.2599983215332,122.02479553222656,317.3121032714844,39.97700119018555,7.760000228881836,224.57000732421875
2023-06-08,178.40438842773438,124.25,54.900001525878906,121.7568130493164,319.1568298339844,40.9370002746582,7.789999961853027,234.86000061035156
2023-06-09,178.78970336914062,123.43000030517578,53.279998779296875,121.95531463623047,320.65814208984375,42.00199890136719,7.730000019073486,244.39999389648438
2023-06-12,181.58578491210938,126.56999969482422,50.560001373291016,123.42430114746094,325.6231689453125,42.39699935913086,8.399999618530273,249.8300018310547
2023-06-13,181.1115264892578,126.66000366210938,52.400001525878906,123.50370788574219,328.017333984375,43.573001861572266,8.890000343322754,258.7099914550781
2023-06-14,181.74386596679688,126.41999816894531,53.900001525878906,123.45407104492188,331.0101013183594,44.08599853515625,9.050000190734863,256.7900085449219
2023-06-15,183.77914428710938,127.11000061035156,54.25,124.85358428955078,341.5682373046875,44.527000427246094,9.789999961853027,255.89999389648438
2023-06-16,182.70220947265625,125.48999786376953,55.59000015258789,123.13645935058594,335.906494140625,43.19599914550781,9.399999618530273,260.5400085449219
2023-06-20,182.79116821289062,125.77999877929688,57.09000015258789,122.92802429199219,331.7067565917969,43.470001220703125,9.350000381469727,274.45001220703125
2023-06-21,181.7537384033203,124.83000183105469,58.099998474121094,120.35730743408203,327.30108642578125,42.44499969482422,9.069999694824219,259.4599914550781
2023-06-22,184.7572784423828,130.14999389648438,57.4900016784668,122.94788360595703,333.3356628417969,42.24800109863281,8.920000076293945,264.6099853515625
2023-06-23,184.44113159179688,129.3300018310547,61.470001220703125,122.10420227050781,328.7336120605469,42.402000427246094,8.430000305175781,256.6000061035156
2023-06-26,183.04803466796875,127.33000183105469,61.939998626708984,118.20345306396484,322.43408203125,41.59400177001953,8.399999618530273,241.0500030517578
2023-06-27,185.80455017089844,129.17999267578125,69.88999938964844,118.12405395507812,328.2921142578125,41.70800018310547,9.34000015258789,250.2100067138672
2023-06-28,186.9803009033203,129.0399932861328,70.75,120.17863464355469,329.548095703125,42.98400115966797,9.520000457763672,256.239990234375
2023-06-29,187.3162078857422,127.9000015258789,72.43000030517578,119.11661529541016,328.7630615234375,42.82400131225586,9.390000343322754,257.5
2023-06-30,191.64370727539062,130.36000061035156,71.55000305175781,120.06945037841797,334.15008544921875,44.04899978637695,9.6899995803833,261.7699890136719
2023-07-03,190.1518096923828,130.22000122070312,79.93000030517578,119.66250610351562,331.64788818359375,44.14400100708008,10.029999732971191,279.82000732421875
2023-07-05,189.03533935546875,130.3800048828125,78.3499984741211,121.71709442138672,331.804931640625,44.59000015258789,10.220000267028809,282.4800109863281
2023-07-06,189.50958251953125,128.36000061035156,78.0999984741211,120.02974700927734,334.8663635253906,43.88399887084961,9.5600004196167,276.5400085449219
2023-07-07,188.39309692382812,129.77999877929688,78.72000122070312,119.24564361572266,330.8924255371094,43.810001373291016,9.989999771118164,274.42999267578125
2023-07-10,186.34796142578125,127.12999725341797,81.20999908447266,115.9999771118164,325.6034851074219,44.17100143432617,10.779999732971191,269.6099853515625
2023-07-11,185.8243408203125,128.77999877929688,89.1500015258789,116.83373260498047,326.23150634765625,44.020999908447266,10.8100004196167,269.7900085449219
2023-07-12,187.49404907226562,130.8000030517578,85.94999694824219,118.72952270507812,330.872802734375,44.404998779296875,11.15999984741211,271.989990234375
2023-07-13,188.2548065185547,134.3000030517578,107.0,123.90072631835938,336.23028564453125,45.03799819946289,10.760000228881836,277.8999938964844
2023-07-14,188.40301513671875,134.67999267578125,105.30999755859375,124.76423645019531,338.7618713378906,44.191001892089844,10.539999961853027,281.3800048828125
2023-07-17,191.66342163085938,133.55999755859375,105.55000305175781,124.1290054321289,339.24267578125,45.005001068115234,10.5600004196167,290.3800048828125
2023-07-18,191.40655517578125,132.8300018310547,104.58999633789062,123.15631866455078,352.7444763183594,47.47999954223633,10.420000076293945,293.3399963378906
2023-07-19,192.7601318359375,135.36000061035156,110.1500015258789,121.86598205566406,348.4172058105469,47.75899887084961,10.640000343322754,291.260009765625
2023-07-20,190.81375122070312,129.9600067138672,101.26000213623047,118.64018249511719,340.3612976074219,43.742000579833984,10.319999694824219,262.8999938964844
2023-07-21,189.6380157470703,130.0,100.81999969482422,119.41436767578125,337.3194580078125,42.75,10.579999923706055,260.0199890136719
2023-07-24,190.43833923339844,128.8000030517578,98.8499984741211,120.97268676757812,338.63433837890625,42.83700180053711,11.729999542236328,269.05999755859375
2023-07-25,191.29786682128906,129.1300048828125,97.68000030517578,121.87591552734375,344.3941650390625,42.77000045776367,11.90999984741211,265.2799987792969
2023-07-26,192.16732788085938,128.14999389648438,99.75,128.6947479248047,331.43206787109375,42.266998291015625,13.170000076293945,264.3500061035156
2023-07-27,190.9026641845703,128.25,92.69000244140625,128.9031982421875,324.51434326171875,41.31700134277344,13.239999771118164,255.7100067138672
2023-07-28,193.4813690185547,132.2100067138672,94.76000213623047,132.0198211669922,332.0207824707031,42.577999114990234,14.739999771118164,266.44000244140625
2023-07-31,194.09393310546875,133.67999267578125,98.61000061035156,132.1190948486328,329.61676025390625,43.89699935913086,15.300000190734863,267.42999267578125
2023-08-01,193.2640380859375,131.69000244140625,94.1500015258789,130.9081573486328,330.0289001464844,43.86199951171875,14.630000114440918,261.07000732421875
2023-08-02,190.27037048339844,128.2100067138672,90.43000030517578,127.682373046875,321.354736328125,42.970001220703125,14.569999694824219,254.11000061035156
2023-08-03,188.87725830078125,128.91000366210938,90.75,127.8113784790039,320.530517578125,43.099998474121094,15.460000038146973,259.32000732421875
2023-08-04,179.80735778808594,139.57000732421875,87.30999755859375,127.5831069946289,321.6295166015625,43.15999984741211,14.720000267028809,253.86000061035156
